path,directory,filename,extension,size_bytes,line_count,category,status,purpose,entry_point,imported_by,imports,input_artifacts,output_artifacts,environment_variables,safety_notes,related_files,generated,source_control_recommended,confidence,notes
scripts/show_tiny_price_ensemble_prediction.py,scripts,show_tiny_price_ensemble_prediction.py,.py,45102,932,viewer,tracked,Show tiny price ensemble prediction script/module.,yes,,datetime; json; numpy; os; pandas; pathlib; re; secrets; show_tiny_price_prediction; time; train_tiny_price_model,csv inputs; model.json,csv reports; model.json; txt/json reports,OUTPUT_DIR; PRICE_TINY_ENSEMBLE_ALLOWED_SIDES; PRICE_TINY_ENSEMBLE_ALLOW_CROSS_VENUE_MODEL_PINS; PRICE_TINY_ENSEMBLE_DIRECTION_MODEL_ID; PRICE_TINY_ENSEMBLE_DIRECTION_TARGET_SPEC; PRICE_TINY_ENSEMBLE_ENABLE_DIRECTION; PRICE_TINY_ENSEMBLE_ENABLE_REGRESSION; PRICE_TINY_ENSEMBLE_FEATURE_GROUPS; PRICE_TINY_ENSEMBLE_FEATURE_SCHEMA_HASH; PRICE_TINY_ENSEMBLE_INSTABILITY_MAX_PROBABILITY; PRICE_TINY_ENSEMBLE_INSTABILITY_MODEL_ID; PRICE_TINY_ENSEMBLE_INSTABILITY_TARGET_SPEC; PRICE_TINY_ENSEMBLE_INSTABILITY_THRESHOLD; PRICE_TINY_ENSEMBLE_LIVE_PREDICTIONS_PATH; PRICE_TINY_ENSEMBLE_MAX_SNAPSHOT_AGE_SECONDS; PRICE_TINY_ENSEMBLE_MOVE_CONFIDENCE; PRICE_TINY_ENSEMBLE_MOVE_CONFIDENCE_THRESHOLD; PRICE_TINY_ENSEMBLE_MOVE_MODEL_ID; PRICE_TINY_ENSEMBLE_MOVE_TARGET_SPEC; PRICE_TINY_ENSEMBLE_REGRESSION_MIN_ABS_BPS; PRICE_TINY_ENSEMBLE_REQUIRED_FEATURE_SCHEMA_HASH; PRICE_TINY_ENSEMBLE_REQUIRE_DIRECTION_AGREEMENT; PRICE_TINY_ENSEMBLE_RETURN_MODEL_ID; PRICE_TINY_ENSEMBLE_RETURN_TARGET_SPEC; PRICE_TINY_ENSEMBLE_RULE_VERSION; PRICE_TINY_ENSEMBLE_RUN_ID; PRICE_TINY_MAX_SNAPSHOT_AGE_SECONDS; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present,scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_ensemble_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/show_tiny_price_prediction.py,scripts,show_tiny_price_prediction.py,.py,18913,375,viewer,tracked,Show tiny price prediction script/module.,yes,,build_tiny_price_training_rows; json; numpy; os; pandas; pathlib; time; train_tiny_price_model,csv inputs; model.json,csv reports; model.json; txt/json reports,OUTPUT_DIR; PRICE_TINY_GATE_DEPTH_RATIO10_HIGH; PRICE_TINY_GATE_DEPTH_RATIO25_HIGH; PRICE_TINY_GATE_IMBALANCE10_HIGH; PRICE_TINY_GATE_IMBALANCE25_HIGH; PRICE_TINY_GATE_LOW_RANGE60; PRICE_TINY_GATE_LOW_VOLATILITY60; PRICE_TINY_HORIZON_SECONDS; PRICE_TINY_LIVE_PREDICTIONS_PATH; PRICE_TINY_MAX_STALENESS_SECONDS; PRICE_TINY_MODEL_PATH; PRICE_TINY_REGIME_GATE; PRICE_TINY_THRESHOLD; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present,scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/show_tiny_price_shadow_pool_predictions.py,scripts,show_tiny_price_shadow_pool_predictions.py,.py,25148,545,viewer,tracked,Show tiny price shadow pool predictions script/module.,yes,,json; numpy; os; pandas; pathlib; show_tiny_price_prediction; time; train_tiny_price_model,csv inputs; model.json,csv reports; model.json; txt/json reports,PRICE_TINY_ALLOWED_SHADOW_MODEL_TYPES; PRICE_TINY_AUTO_REGISTER_CHALLENGERS; PRICE_TINY_GATE_DEPTH_RATIO10_HIGH; PRICE_TINY_GATE_DEPTH_RATIO25_HIGH; PRICE_TINY_GATE_IMBALANCE10_HIGH; PRICE_TINY_GATE_IMBALANCE25_HIGH; PRICE_TINY_GATE_LOW_RANGE60; PRICE_TINY_GATE_LOW_VOLATILITY60; PRICE_TINY_MAX_ACTIVE_CHALLENGERS; PRICE_TINY_MAX_SNAPSHOT_AGE_SECONDS; PRICE_TINY_MODEL_PATH; PRICE_TINY_REGIME_GATE; PRICE_TINY_SHADOW_OUTPUT_PATH; PRICE_TINY_THRESHOLD; TRAIN_PRICE_TINY_MODEL,paper-only/no-orders language present,scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_price_ensemble.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/simulate_market_microstructure.py,scripts,simulate_market_microstructure.py,.py,432,15,source,tracked,Compatibility launcher for scripts/tiny/simulation/simulate_market_microstructure.py.,yes,,__future__; pathlib; runpy,,,,,scripts/backtest_10s_microstructure_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/microstructure_model_utils.py; scripts/record_realtime_market_data.js; scripts/replay_market_from_trades.py; scripts/run_simulated_tiny_price_cycle.py; scripts/show_latest_10s_microstructure_prediction.py; scripts/show_live_market_stack.py; scripts/tiny/simulate_path_aware_ladder_baseline.py; scripts/tiny/simulation/build_combined_simulated_market_dataset.py; scripts/tiny/simulation/run_simulated_tiny_price_cycle.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/smoke_backtest_pinned_tiny_price_ensemble.py,scripts,smoke_backtest_pinned_tiny_price_ensemble.py,.py,10541,235,source,tracked,Smoke backtest pinned tiny price ensemble script/module.,yes,,numpy; os; pandas; pandas.errors; pathlib; subprocess; sys,csv inputs; data/realtime,csv reports; data/realtime,OUTPUT_DIR; PRICE_TINY_ENSEMBLE_FEATURE_GROUPS; PRICE_TINY_ENSEMBLE_FEATURE_SCHEMA_HASH; PRICE_TINY_ENSEMBLE_INSTABILITY_MODEL_PATH; PRICE_TINY_ENSEMBLE_INSTABILITY_TARGET_SPEC; PRICE_TINY_ENSEMBLE_MOVE_MODEL_PATH; PRICE_TINY_ENSEMBLE_MOVE_TARGET_SPEC; PRICE_TINY_ENSEMBLE_REQUIRED_FEATURE_SCHEMA_HASH; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_10s_microstructure_model.py; scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_offer_acceptance_model.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/report_tiny_price_base_vs_cost_gate_backtest.py; scripts/smoke_pinned_tiny_price_challenger.py; scripts/train_pinned_tiny_price_challenger.py; src/backtest.js; src/backtestPythonPredictions.js,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/smoke_pinned_tiny_price_challenger.py,scripts,smoke_pinned_tiny_price_challenger.py,.py,5265,117,source,tracked,Smoke pinned tiny price challenger script/module.,yes,,json; os; pathlib; subprocess,csv inputs,csv reports; txt/json reports,PRICE_TINY_PINNED_CONFIG_PATH; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/split_realtime_snapshots.py,scripts,split_realtime_snapshots.py,.py,7614,188,source,tracked,Split realtime snapshots script/module.,yes,,datetime; json; os; pandas; pandas.errors; pathlib,csv inputs,csv reports; txt/json reports,HOLDOUT_DAYS; HOLDOUT_END_TIME; HOLDOUT_HOURS; HOLDOUT_START_TIME; OUTPUT_DIR; PRIMARY_VENUE; SNAPSHOT_HOLDOUT_DAYS; SNAPSHOT_HOLDOUT_END_TIME; SNAPSHOT_HOLDOUT_HOURS; SNAPSHOT_HOLDOUT_START_TIME; SNAPSHOT_HOLDOUT_VENUE; SNAPSHOT_SOURCE_VENUE; SNAPSHOT_TRAIN_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/calibrate_replay_book_from_snapshots.py; scripts/compact_tiny_realtime_artifacts.py; scripts/predict_realtime_flow.js; scripts/realtimeFlowFeatures.js; scripts/record_realtime_market_data.js; scripts/run_realtime_kraken_multi_recorder.js; scripts/train_realtime_flow_model.js; scripts/validate_realtime_flow_data.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/audit_rawseq_frozen_champion_contract.py,scripts/tiny,audit_rawseq_frozen_champion_contract.py,.py,43624,1122,rawseq research,tracked,Audit the frozen rawseq champion contract without running inference.,yes,,__future__; csv; dataclasses; json; os; pathlib; re; sys; typing,annotated.csv; csv inputs; model.json,annotated.csv; csv reports; model.json; txt/json reports,RAWSEQ_AUDIT_CHAMPION_DIR; RAWSEQ_AUDIT_OUTPUT_PATH; RAWSEQ_AUDIT_STRICT_EXIT; RAWSEQ_AUDIT_SYMBOL; RAWSEQ_AUDIT_VENUE,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/report_tiny_macro_event_feature_audit.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py; scripts/tiny/find_rawseq_champion_candidate_artifact.py; scripts/tiny/freeze_rawseq_paper_champion.py; scripts/tiny/probe_rawseq_annotated_flow_join.py; scripts/tiny/rank_rawseq_probe_ensemble_gates.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/compare_rawseq_vs_ladder_policies.py,scripts/tiny,compare_rawseq_vs_ladder_policies.py,.py,29959,639,ladder research,untracked,Compare paper-only rawseq and ladder policies on identical recorded slices.,yes,,__future__; copy; csv; datetime; hashlib; importlib.util; json; math; numpy; os; pandas; pathlib; sys; time; typing,csv inputs; model.json,csv reports; model.json; txt/json reports,POLICY_COMPARE_COST_BPS; POLICY_COMPARE_LADDER_CONTRACT_PATH; POLICY_COMPARE_MAX_SLICES; POLICY_COMPARE_MIN_GATE_PASS_FRACTION; POLICY_COMPARE_MIN_POSITIVE_SLICES_FOR_CANDIDATE; POLICY_COMPARE_MIN_TRADE_COUNT_FOR_CANDIDATE; POLICY_COMPARE_OUTPUT_DIR; POLICY_COMPARE_PROGRESS_EVERY; POLICY_COMPARE_RAWSEQ_SHADOW_DIRS; POLICY_COMPARE_SLICE_ROWS; POLICY_COMPARE_SMOKE_MODE; POLICY_COMPARE_SOURCE_PATH; POLICY_COMPARE_STEP_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/compare_replay_to_trade_tape.py; scripts/compare_tiny_policy_a_vs_b.py; scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py; scripts/tiny/find_rawseq_champion_candidate_artifact.py; scripts/tiny/freeze_rawseq_paper_champion.py; scripts/tiny/probe_rawseq_annotated_flow_join.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py,scripts/tiny,evaluate_rawseq_candidate_probe_dynamic_costs.py,.py,15890,389,rawseq research,modified,Evaluate dynamic execution costs for an isolated rawseq candidate probe.,yes,,__future__; json; math; numpy; os; pandas; pathlib; typing,annotated.csv; csv inputs; model_contract.json,annotated.csv; csv reports; model_contract.json; txt/json reports,RAWSEQ_DYNAMIC_POLICY; RAWSEQ_DYNAMIC_TEST_FRAC; RAWSEQ_DYNAMIC_THRESHOLD_BPS; RAWSEQ_PROBE_DIR,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/diagnose_tiny_price_v2_candidate.py; scripts/evaluate_1s_forecast_log.py; scripts/evaluate_5m_cross_asset_context.py; scripts/evaluate_hierarchy_forecasts.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_policy_side_diagnostics.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/evaluate_tiny_price_ta_gate.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py,scripts/tiny,evaluate_rawseq_frozen_shadow_costs.py,.py,7340,230,rawseq research,tracked,Evaluate cost sensitivity for a frozen rawseq shadow output.,yes,,__future__; math; numpy; os; pandas; pathlib; typing,csv inputs,csv reports,PRIMARY_VENUE; RAWSEQ_COST_BPS_LIST; RAWSEQ_COST_OUTPUT_PATH; RAWSEQ_COST_POLICY; RAWSEQ_COST_TEST_FRAC; RAWSEQ_COST_THRESHOLD_BPS; SYMBOL,,scripts/evaluate_1s_forecast_log.py; scripts/evaluate_5m_cross_asset_context.py; scripts/evaluate_hierarchy_forecasts.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_policy_side_diagnostics.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/evaluate_tiny_price_ta_gate.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py,scripts/tiny,evaluate_rawseq_frozen_shadow_dynamic_costs.py,.py,14753,378,rawseq research,tracked,Evaluate frozen rawseq shadow predictions with timestamp-joined dynamic costs.,yes,,__future__; collections; math; numpy; os; pandas; pathlib; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; RAWSEQ_DYNAMIC_ANNOTATED_PATH; RAWSEQ_DYNAMIC_DEPTH_PENALTY_BPS; RAWSEQ_DYNAMIC_FEE_BPS; RAWSEQ_DYNAMIC_FLOW_PATH; RAWSEQ_DYNAMIC_MIN_SELECTED_ROWS; RAWSEQ_DYNAMIC_MISSING_FLOW_PENALTY_BPS; RAWSEQ_DYNAMIC_OUTCOME_DELAY_ROWS; RAWSEQ_DYNAMIC_OUTPUT_PATH; RAWSEQ_DYNAMIC_POLICY; RAWSEQ_DYNAMIC_SPREAD_PERCENT_TO_BPS; RAWSEQ_DYNAMIC_SYMBOL; RAWSEQ_DYNAMIC_TEST_FRAC; RAWSEQ_DYNAMIC_THIN_10BPS_DEPTH; RAWSEQ_DYNAMIC_THIN_25BPS_DEPTH; RAWSEQ_DYNAMIC_THRESHOLD_BPS; RAWSEQ_DYNAMIC_VENUE; SYMBOL,,scripts/evaluate_1s_forecast_log.py; scripts/evaluate_5m_cross_asset_context.py; scripts/evaluate_hierarchy_forecasts.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_policy_side_diagnostics.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/evaluate_tiny_price_ta_gate.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py,scripts/tiny,evaluate_rawseq_frozen_shadow_overlay_filters.py,.py,13890,387,rawseq research,tracked,Evaluate read-only overlay filters for frozen rawseq shadow predictions.,yes,,__future__; collections; math; numpy; os; pandas; pathlib; typing,csv inputs,csv reports,PRIMARY_VENUE; RAWSEQ_FILTER_COOLDOWN_LIST; RAWSEQ_FILTER_COST_BPS; RAWSEQ_FILTER_DENSITY_MAX_LIST; RAWSEQ_FILTER_DENSITY_WINDOW_LIST; RAWSEQ_FILTER_MIN_SELECTED_ROWS; RAWSEQ_FILTER_OUTCOME_DELAY_ROWS; RAWSEQ_FILTER_OUTPUT_PATH; RAWSEQ_FILTER_POLICY; RAWSEQ_FILTER_RECENT_DRAWDOWN_MIN_LIST; RAWSEQ_FILTER_RECENT_SELECTED_WINDOW_LIST; RAWSEQ_FILTER_TEST_FRAC; RAWSEQ_FILTER_THRESHOLD_BPS; SYMBOL,,scripts/evaluate_1s_forecast_log.py; scripts/evaluate_5m_cross_asset_context.py; scripts/evaluate_hierarchy_forecasts.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_policy_side_diagnostics.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/evaluate_tiny_price_ta_gate.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py,scripts/tiny,evaluate_rawseq_frozen_shadow_rolling_costs.py,.py,8445,240,rawseq research,tracked,Evaluate frozen rawseq shadow predictions over rolling cost windows.,yes,,__future__; math; numpy; os; pandas; pathlib; typing,csv inputs,csv reports,PRIMARY_VENUE; RAWSEQ_ROLLING_COST_BPS; RAWSEQ_ROLLING_OUTPUT_PATH; RAWSEQ_ROLLING_POLICY; RAWSEQ_ROLLING_TEST_FRAC; RAWSEQ_ROLLING_THRESHOLD_BPS; RAWSEQ_ROLLING_WINDOW_HOURS_LIST; SYMBOL,,scripts/evaluate_1s_forecast_log.py; scripts/evaluate_5m_cross_asset_context.py; scripts/evaluate_hierarchy_forecasts.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_policy_side_diagnostics.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/evaluate_tiny_price_ta_gate.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
